observation_id,collection_run_id,supersedes,correction_reason,collected_at,provider_quote_timestamp,source_last_updated,quote_validity_text,collection_method,source_system,source_url,connector_id,connector_version,methodology_version,origin_country_iso3,origin_currency,destination_country_iso3,destination_currency,amount_sent,amount_sent_includes_fee,provider_id,provider_name_raw,provider_name_canonical,provider_type,option_id,option_name_raw,funding_method,delivery_method,amount_received,fee,fee_currency,fee_is_promotional,provider_fx_rate,benchmark_fx_rate,benchmark_source,benchmark_observation_id,speed_text,speed_hours_min,speed_hours_max,availability_status,status_detail,raw_payload_sha256,raw_payload_path,notes,rate_is_promotional,promotion_detail,benchmark_is_carried_forward,benchmark_age_days
b7de3669-224f-4f15-babd-c5a974044a7f,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:49.681133+00:00,,15 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,AUS,AUD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.6857720836142955,,,,1.6857720836142955,,,,,,,observed,"NRBT published BUY 0.6062 / MID 0.5932 / SELL 0.5801 AUD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 AUD (1.685772), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",2e96c76e5a5de8d2c67e27b5a4cbec9944c891da43a092495d70bc4cdd0f8ddf,archive/nrbt/2026/09/15/2e96c76e5a5de8d2c67e27b5a4cbec9944c891da43a092495d70bc4cdd0f8ddf.json.gz,,,,,
22428df3-17bc-4cbc-a415-3740b97a5e49,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8.56,,,,1.7120000000000002,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5 AUD -> 8.56 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"The entire 5 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.712000 TOP/AUD.",,
dbff7ea6-d9ee-4fa2-8bfd-c5ea2e5ca669,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,17.13,,,,1.7129999999999999,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10 AUD -> 17.13 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"The entire 10 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.713000 TOP/AUD.",,
bf127cba-405c-4522-a2d5-549963a1420f,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,25.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,42.82,,,,1.7128,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 25 AUD -> 42.82 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"The entire 25 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.712800 TOP/AUD.",,
4cfa2b1e-2b6a-43a9-8a34-e523e5c044fe,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,50.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,85.63,,,,1.7126,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 50 AUD -> 85.63 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"The entire 50 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.712600 TOP/AUD.",,
613c4487-1160-4513-8d65-386f46b32a6d,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,100.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,171.26,,,,1.7126,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 100 AUD -> 171.26 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"The entire 100 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.712600 TOP/AUD.",,
4850696e-2fd4-48b0-b206-86a5fcf64259,run-20260915T215549Z-44a61c41,50ae569e-b6d1-43d1-b092-e6bc25db7eee,"Round 3's single-row observation for 500 AUD lacked rate_is_promotional / promotion_detail (schema v0.1 had no field for a promotional rate, only a promotional fee) and was reported alongside a cost comparison that did not generalise beyond this one row. This row adds the missing fields; see reports/04-historical.md.",2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,500.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,856.3,,,,1.7126,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 500 AUD -> 856.3 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"The entire 500 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.712600 TOP/AUD.",,
b925f741-3aa7-4711-aea8-74ef032f61c8,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,1000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,1671.83,,,,1.67183,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 1000 AUD -> 1671.83 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"Blended rate: the first 500 AUD of this 1000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.671830) is the resulting blend, not a pure standard rate.",,
a934bfbe-ee7a-4dfb-937c-03d78a090f7d,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8196.03,,,,1.6392060000000002,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5000 AUD -> 8196.03 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"Blended rate: the first 500 AUD of this 5000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 4500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.639206) is the resulting blend, not a pure standard rate.",,
1f78ff55-042c-4075-b651-9959ba1ff26a,run-20260915T215549Z-44a61c41,,,2026-09-15T21:55:50.692535+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,16351.28,,,,1.6351280000000001,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10000 AUD -> 16351.28 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063,archive/orbitremit/2026/09/15/71ac4db432afe8b05f7beaa32ce8fb3512dec770d23ae80298d52b8e15779063.json.gz,,true,"Blended rate: the first 500 AUD of this 10000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 9500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.635128) is the resulting blend, not a pure standard rate.",,
71aed1f9-d4ac-455b-82ea-aa9e7d841fd3,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:47.336359+00:00,,16 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,NZL,NZD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.3774104683195594,,,,1.3774104683195594,,,,,,,observed,"NRBT published BUY 0.7419 / MID 0.726 / SELL 0.7102 NZD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 NZD (1.377410), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",6fc5836d26e46d43f1702ccf2031bae3d746806fc628d27f6f5d31286c6b0e77,archive/nrbt/2026/09/16/6fc5836d26e46d43f1702ccf2031bae3d746806fc628d27f6f5d31286c6b0e77.json.gz,,,,,
aebd718b-56bd-4665-aacb-040fcc5566be,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:47.336359+00:00,,16 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,AUS,AUD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.6863406408094437,,,,1.6863406408094437,,,,,,,observed,"NRBT published BUY 0.6061 / MID 0.593 / SELL 0.58 AUD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 AUD (1.686341), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",6fc5836d26e46d43f1702ccf2031bae3d746806fc628d27f6f5d31286c6b0e77,archive/nrbt/2026/09/16/6fc5836d26e46d43f1702ccf2031bae3d746806fc628d27f6f5d31286c6b0e77.json.gz,,,,,
d4760f20-bc69-479b-bbc4-14f0dd0aa39a,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8.51,,,,1.702,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5 AUD -> 8.51 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"The entire 5 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.702000 TOP/AUD.",,
60a819d5-6a71-406b-b1b9-fe4b58243b02,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,17.03,,,,1.703,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10 AUD -> 17.03 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"The entire 10 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.703000 TOP/AUD.",,
1dbde263-9b0c-4b16-98f1-27b7ae5bb088,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,25.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,42.56,,,,1.7024000000000001,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 25 AUD -> 42.56 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"The entire 25 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.702400 TOP/AUD.",,
e4b190d3-d63c-4a18-9048-e707b288a59b,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,50.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,85.13,,,,1.7026,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 50 AUD -> 85.13 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"The entire 50 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.702600 TOP/AUD.",,
0286e98f-612a-4f49-a440-67e112739a2d,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,100.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,170.26,,,,1.7026,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 100 AUD -> 170.26 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"The entire 100 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.702600 TOP/AUD.",,
743b0de2-05e0-45c0-a725-c743af057c78,run-20260916T215447Z-f4d19298,50ae569e-b6d1-43d1-b092-e6bc25db7eee,"Round 3's single-row observation for 500 AUD lacked rate_is_promotional / promotion_detail (schema v0.1 had no field for a promotional rate, only a promotional fee) and was reported alongside a cost comparison that did not generalise beyond this one row. This row adds the missing fields; see reports/04-historical.md.",2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,500.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,851.3,,,,1.7026,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 500 AUD -> 851.3 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"The entire 500 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.702600 TOP/AUD.",,
9fdd10bd-cce1-44c0-92e5-6dc6b9ba7122,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,1000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,1662.05,,,,1.66205,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 1000 AUD -> 1662.05 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"Blended rate: the first 500 AUD of this 1000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.662050) is the resulting blend, not a pure standard rate.",,
67725285-1463-4a1e-b276-d4782ea8a7f4,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8148.09,,,,1.629618,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5000 AUD -> 8148.09 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"Blended rate: the first 500 AUD of this 5000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 4500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.629618) is the resulting blend, not a pure standard rate.",,
5b6593af-45ee-41ba-ae92-dee603ff26ba,run-20260916T215447Z-f4d19298,,,2026-09-16T21:54:48.581850+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,16255.64,,,,1.625564,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10000 AUD -> 16255.64 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1,archive/orbitremit/2026/09/16/b9387a6aef0913962dcda9f81c47ff0469b4ccc001b1c1545fffdf5aede69bc1.json.gz,,true,"Blended rate: the first 500 AUD of this 10000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 9500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.625564) is the resulting blend, not a pure standard rate.",,
d666b33b-808c-4df9-88c3-8651a18630e8,run-20260917T215545Z-24844a15,,,2026-09-17T21:55:45.818777+00:00,,16 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,NZL,NZD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.3774104683195594,,,,1.3774104683195594,,,,,,,observed,"NRBT published BUY 0.7419 / MID 0.726 / SELL 0.7102 NZD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 NZD (1.377410), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",cd6f9b539d529670a221182fb3b929a3fdd10ba1dba39e9e6d9ad856e951ce5e,archive/nrbt/2026/09/17/cd6f9b539d529670a221182fb3b929a3fdd10ba1dba39e9e6d9ad856e951ce5e.json.gz,,,,,
75afcea0-9c2b-46ec-8d68-d1132b34a71c,run-20260917T215545Z-24844a15,,,2026-09-17T21:55:45.818777+00:00,,16 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,AUS,AUD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.6863406408094437,,,,1.6863406408094437,,,,,,,observed,"NRBT published BUY 0.6061 / MID 0.593 / SELL 0.58 AUD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 AUD (1.686341), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",cd6f9b539d529670a221182fb3b929a3fdd10ba1dba39e9e6d9ad856e951ce5e,archive/nrbt/2026/09/17/cd6f9b539d529670a221182fb3b929a3fdd10ba1dba39e9e6d9ad856e951ce5e.json.gz,,,,,
4a1204af-638b-40df-b818-cb17697748be,run-20260917T215545Z-24844a15,,,2026-09-17T21:55:46.973984+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8.54,,,,1.7079999999999997,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5 AUD -> 8.54 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507,archive/orbitremit/2026/09/17/83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507.json.gz,,true,"The entire 5 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.708000 TOP/AUD.",,
3947cea2-3052-4c47-81db-388b1af52f77,run-20260917T215545Z-24844a15,,,2026-09-17T21:55:46.973984+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,17.08,,,,1.7079999999999997,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10 AUD -> 17.08 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507,archive/orbitremit/2026/09/17/83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507.json.gz,,true,"The entire 10 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.708000 TOP/AUD.",,
96254622-0ce2-4fc8-a096-0b4d73db2aff,run-20260917T215545Z-24844a15,,,2026-09-17T21:55:46.973984+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,25.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,42.7,,,,1.7080000000000002,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 25 AUD -> 42.7 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507,archive/orbitremit/2026/09/17/83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507.json.gz,,true,"The entire 25 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.708000 TOP/AUD.",,
14fa2b3e-8245-42db-a71c-8d12f17d94dc,run-20260917T215545Z-24844a15,,,2026-09-17T21:55:46.973984+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,50.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,85.41,,,,1.7082,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 50 AUD -> 85.41 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507,archive/orbitremit/2026/09/17/83a6d352b26892da5355e5475cf92e1fa6c9dac41221653a03a636771a39a507.json.gz,,true,"The entire 50 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.708200 TOP/AUD.",,
